ID,Enseignes,Latitude,Longitude,CP,Adresse,Ville,Type
1000001,Carrefour Market,4620100,519800,01000,596 AVENUE DE TREVOUX,SAINT-DENIS-LèS-BOURG,R
1000002,Carrefour Market,4621842,522767,01000,16 Avenue de Marboz,BOURG-EN-BRESSE,R
1000004,TotalEnergies,4618800,524500,01000,20 Avenue du Maréchal Juin,Bourg-en-Bresse,R
1000007,E.Leclerc,4622100,524500,01000,AVENUE FRANCOIS PIGNIER,Bourg-en-Bresse,R
1000008,Carrefour,4619900,524100,01000,Bd Charles de Gaulle,BOURG-EN-BRESSE,R
1000009,Intermarché,4619600,522900,01000,56 Rue du Stand,Bourg-en-Bresse,R
1000012,TotalEnergies,4620100,520000,01000,642 AVENUE DE TREVOUX,SAINT DENIS LES BOURG,R
1000013,TotalEnergies Access,4619900,524400,01000,BOULEVARD CHARLES DE GAULLE,Bourg-en-Bresse,R
1000016,TotalEnergies Access,4620516.06,522502.48,01000,1 bvd John Kennedy,Bourg en Bresse,R
1090001,Auchan,4609600,477500,01090,1 ROUTE DE FRANCHELEINS,MONTCEAUX,R
1100001,Géant,4628404,566282,01100,ROUTE DE DORTAN,Arbent,R
1100002,Carrefour Market,4625000,564400,01100,Rue Brillat-Savarin,OYONNAX,R
1100004,Avia,4627200,566000,01100,886 AVENUE JEAN COUTTY,ARBENT - OYONNAX,R
1100006,Intermarché,4626200,564800,01100,74 Rue Jules Michelet,Oyonnax,R
1100007,TotalEnergies,4625000,564100,01100,174 COURS DE VERDUN,OYONNAX,R
1100008,Netto,4626700,565500,01100,32 COURS DE VERDUN,Oyonnax,R
1100009,autre,4625300,564600,01100,RUE DU 19 MARS 1962,ARBENT,R
1110001,Carrefour Market,4597800,559900,01110,Rue Masonod,HAUTEVILLE-LOMPNES,R
1120004,Système U,4585300,505900,01120,Cours de la Portelle,MONTLUEL,R
1120005,Intermarché,4584700,504800,01120,Route de Thil,LA BOISSE,R
1120006,TotalEnergies,4584600,504100,01120,521 ROUTE NATIONALE,La Boisse,R
1120007,Shell,4584500,507000,01120,"AUTOROUTE A42, AIRE DE LYON-DAGNEUX",DAGNEUX,A
1120008,TotalEnergies,4584700,507400,01120,AUTOROUTE A42 - AIRE DE LYON MONTUEL,DAGNEUX,A
1130002,Avia,4616700,569100,01130,867 ROUTE DE GENEVE,LE POIZAT LALLEYRIAT,R
1130003,TotalEnergies Access,4615800,560400,01130,RTE DE LA CLUSE RN 84,NANTUA,R
1140001,Système U,4618000,481700,01140,416 AVENUE DE LA LIBERATION,Saint-Didier-sur-Chalaronne,R
1150001,Carrefour Market,4590200,534600,01150,8 RUE DE L'INDUSTRIE,LAGNIEU,R
1150002,TotalEnergies,4583900,527800,01150,Avenue Charles de Gaulle,SAINT-VULBAS,R
1160002,Système U,4604000,534200,01160,Le Pont Rompu - RD 1084,PONT-D'AIN,R
1160003,Intermarché,4607400,537600,01160,Rue du Docteur Hubert,NEUVILLE-SUR-AIN,R
1160005,TotalEnergies Access,4605335.06156,533741.036717,01160,RTE DE BOURG RN 75,Pont-d'Ain,R
1170001,Carrefour,4629300,607900,01170,RN5,SéGNY,R
1170002,Carrefour Market,4632200,605300,01170,Lieu-Dit les Vertes Campagnes,GEX,R
1170003,Intermarché,4633755,607534,01170,Route de Divonne les Bains,Gex,R
1170005,Avia,4633522,605800,01170, Avenue des Tilleuls,GEX,R
1190001,Avia,4644200,497000,01190,PAE Pont de Vaux Est,Saint-Bénigne,R
1200001,Carrefour Market,4610600,582300,01200,69 Rue de la République,Bellegarde-sur-Valserine,R
1200003,Carrefour,4612400,581200,01200,Avenue Maréchal de Lattre de Tassigny,Bellegarde-sur-Valserine,R
1210001,Carrefour,4625303,611817,01210,Chemin de la Brunette,FERNEY-VOLTAIRE,R
1210003,E.Leclerc,4624400,609500,01210,Route de Meyrin,FERNEY-VOLTAIRE,R
1220001,Carrefour Market,4634300,614100,01220,691 AVENUE DU CRET D'EAU,Divonne-les-Bains,R
1230002,Avia,4594200,543200,01230,38 AVENUE DE L EUROPE,SAINT-RAMBERT-EN-BUGEY,R
1230003,Elan,4592100,539400,01230,RD 1504,Torcieu,R
1250002,BP,4620500,529500,01250,AIRE DE BOURG TEYSSONGE A 40,Ceyzériat,A
1250004,Avia,4613408,528880,01250,route de la Vavrette,TOSSIAT,R
1250005,TotalEnergies,4620355.8237727,529588.28488323,01250,AUTOROUTE A40 - AIRE DE BOURG JASSERON,CEYZERIAT,A
1250006,Système U,4617972.0878139,532494.62851004,01250,51 route de jasseron,Ceyzériat,R
1270003,TotalEnergies,4638200,534500,01270,82 GRANDE RUE,COLIGNY,R
1290001,Système U,4625500,489000,01290,254 Route de Chatillon Sur Chalaronne,LAIZ,R
1300001,Carrefour,4576000,568600,01300,ZAC DE L OUSSON,Belley,R
1300002,Simply Market,4575572,568334,01300,Rue Mante,BELLEY,R
1300003,Intermarché,4577800,568900,01300,RN 504 - ZI de Penaye,Chazey-Bons,R
1310001,TotalEnergies,4625082.58935,511211.332738,01310,1123 Route de Mâcon,POLLIAT,R
1310003,Casino,4625600,505700,01310,Lieu-dit Logis-Neuf,Confrançon,R
1310005,autre,4625500,505900,01310,105 ROUTE DE VANDEINS,Confrançon,R
1320001,TotalEnergies,4599100,516900,01320,259 ROUTE DE MEXIMIEUX,CHALAMONT,R
1320002,Casino,4599800,517700,01320,Lieu dit lePetit Étang,Chalamont,R
1320004,autre,4599855.2680838,517427.58060087,01320,LD LE PETIT ETANG,CHALAMONT,R
1330002,Système U,4600700,503500,01330,zac de la tuilerie,VILLARS-LES-DOMBES,R
1330003,TotalEnergies,4599900,489900,01330,245 ROUTE DU 3 SEPTEMBRE 1944,Amberieux-en-Dombes,R
1340002,TotalEnergies,4632300,513700,01340,1699 ROUTE DE BOURG,Malafretaz,R
1340003,Intermarché,4634600,512600,01340,Les Cézilles,Jayat,R
1340004,Dyneff,4627900,516500,01340,771 Route de Bourg,ATTIGNAT,R
1340005,Carrefour Market,4633472.64,512600.21,01340,103 RUE DES LUYERS,Montrevel-en-Bresse,R
1350003,Intermarché,4584829.0858556,577006.40752309,01350,PARC D'ACTIVITE DES FOURS,Béon,R
1350004,Carrefour Market,4584733.2623162,578691.58896959,01350,450 AVENUE JEAN FALCONNIER,Culoz,R
1360002,Elan,4584900,512000,01360,316 Route de Lyon,BALAN,R
1370001,TotalEnergies,4628100,528900,01370,395 route de Bourg,SAINT-ÉTIENNE-DU-BOIS,R
1370003,Intermarché,4627000,529300,01370,40 Chemin de la Bergaderie,Saint-Étienne-du-Bois,R
1380001,Colruyt,4631300,494200,01380,1 Route du Bourg,Bâgé-la-Ville,R
1390001,Carrefour Market,4592700,495800,01390,70 Allées des Marronniers,Saint-André-de-Corcy,R
1390002,TotalEnergies,4592800,498800,01390,Z.I. DE SURE,Saint-André-de-Corcy,R
1390009,ENI,4588900,489400,01390,AIRE DE MIONNAY EST CHATANAYAUTOROUTE A 46,MIONNAY,A
1390010,Intermarché,4593200,495800,01390,ZI DE LA SURE,St André de Corcy,R
1390011,Shell,4588550.5980051,489362.17878982,01390,AIRE DE MIONNAY OUEST,MIONNAY,A
1400001,Carrefour Market,4611900,496100,01400,AVENUE MARECHAL FOCH,CHATILLON-SUR-CHALARONNE,R
1400005,Intermarché,4611765,496036,01400,ROUTE DE MARLIEUX,Châtillon-sur-Chalaronne,R
1400006,Netto,4611700,495000,01400,AVENUE PIERRE MARCAULT,Châtillon-sur-Chalaronne,R
1410001,autre,4622300,586800,01410,PLACE DE LA MAIRIE,CHEZERY-FORENS,R
1430003,ENI,4611809.562494,549110.62795291,01430,AIRE DE CEIGNES HAUT BUGEY,CEIGNES,A
1430004,Avia,4612800,554000,01430,2 Rue de l'Égalité,Maillat,R
1430005,TotalEnergies,4612370,549956,01430,AUTOROUTE A40 - AIRE DE CEIGNES CERDON,CEIGNES,A
1440001,TotalEnergies,4623800,522800,01440,1029 ROUTE DE MARBOZ-LOUHANS,VIRIAT,R
1440002,TotalEnergies,4623600,526300,01440,531 Route de Strasbourg,VIRIAT,R
1440003,Avia,4621700,521300,01440,261 Route de Paris,Viriat,R
1460001,Carrefour Market,4617225,557729,01460,68 Rue du Jura,MONTREAL-LA-CLUSE,R
1460002,TotalEnergies,4618700,552600,01460,18 Route du Berthiand,Nurieux-Volognat,R
1460003,Intermarché,4616600,557100,01460,Rue de l'industrie,Port,R
1470002,Intermarché,4578776,545414,01470, Rue des Verchères,BRIORD,R
1480001,Carrefour Market,4598403,475694,01480, Rue Édouard Herriot,JASSANS-RIOTTIER,R
1480004,TotalEnergies,4604981.7093241,476551.06176786,01480,850 RD 933,Messimy-sur-Saône,R
1500001,Carrefour Market,4596243.9754254,535907.07856714,01500,Rue Alexandre Bérard,Ambérieu-en-Bugey,R
1500003,TotalEnergies,4597600,530900,01500,"550, Avenue Jean Mermoz",CHâTEAU-GAILLARD,R
1500004,Avia,4595700,533285,01500,15 Avenue de la Libération,AMBéRIEU-EN-BUGEY,R
1500006,Avia,4597592,530925,01500,"550, RUE JEAN MERMOZ",CHâTEAU-GAILLARD,R
1500007,Intermarché,4597200,533800,01500,CENTRE COMMERCIAL DE L'AVIATIONRAIS,Ambérieu-en-Bugey,R
1500008,TotalEnergies,4594000,537700,01500,"Avenue Jules Pellaudin, station service total",AMBERIEU-EN-BUGEY,R
1510003,Carrefour Contact,4587300,569800,01510,"1 rue des champs ""les terrasses""",Artemare,R
1540001,Carrefour Market,4619800,499400,01540,184 rue du 19 mars 1962,VONNAS,R
1540003,Intermarché,4621300,499500,01540,zac les grand varays route de neuville,Vonnas,R
1560001,Intermarché Contact,4645900,507500,01560,Route de Pont-de-Vaux,Saint-Trivier-de-Courtes,R
1570001,Intermarché,4632900,488500,01570,195 Grande Rue,FEILLENS,R
1590001,Avia,4632200,565600,01590,"18, Rue du 21 Juillet 1944",DORTAN,R
1590002,Intermarché Contact,4632500,567200,01590,ZAC sous la Combe,LAVANCIA-EPERCY,R
1600001,Carrefour Market,4582800,497200,01700,Rue du Figuier,MIRIBEL,R
1600002,Carrefour Market,4593472.4745,479062.770497,01600,324 Route de Lyon,TREVOUX,R
1600003,Auchan,4590400,482000,01600,Avenue Lavoisier,MASSIEUX,R
1630001,Carrefour Market,4624200,602500,01630,RUE DE GENEVE -,SAINT-GENIS-POUILLY,R
1630003,Intermarché,4626326,602950,01630,148 Rue des Chalets,SAINT-GENIS-POUILLY,R
1630004,Intermarché,4618300,592900,01630,ZA DU PRE MUNNY,PéRON,R
1630005,autre,4625355.0323499,602703.33349454,01630,50 Rue de la Faucille,SAINT-GENIS-POUILLY,R
1640001,Elan,4603500,539000,01640,573 route de Genève,Saint-Jean-le-Vieux,R
1640003,TotalEnergies,4603487.6030469,538945.26948339,01640,573 route de Geneve,Saint-Jean-le-Vieux,R
1700003,Esso Express,4587100,491200,01700,RN 83,Miribel,R
1700004,E.Leclerc,4582600,499900,01700,ZAC des Baterses,BEYNOST,A
1710001,MIGROS,4622700,599300,01710,route de Bellegarde,THOIRY,R
1750001,Intermarché,4629900,488100,01750,223 route de Bourg-en-Bresse,Replonges,R
1800001,Carrefour Market,4590100,519100,01800,47 Route de Lyon,MEXIMIEUX,R
1800002,Elan,4582100,520000,01800,11 route de Port-Galland,Saint-Maurice-de-Gourdans,R
1800003,Intermarché,4591162.3208373,518971.44887676,01800,ROUTE DE CHALAMONT,Meximieux,R
1960001,Carrefour Market,4618200,521400,01960,Chemin de Bellevue,PERONNAS,R
1960005,Intermarché Contact,4612800,516300,01960,50 RUE DES ACACIAS,SERVAS,R
1960006,ENI,4619100,521100,01960,148 AVENUE DE LYON,Péronnas,R
1980001,TotalEnergies,4577900,521300,01360,63 Rue du Bugey,LOYETTES,R
2000002,Carrefour,4954800,361600,02000,ZAC ILE DE FRANCE,LAON,R
2000003,Carrefour Market,4957005.31713,360820.562241,02000,16 RUE FERNAND CHRIST,LAON,R
2000005,TotalEnergies,4956900,364600,02000,97 Avenue Charles de Gaulle,Laon,R
2000007,Esso Express,4957000,362100,02000,16 Boulevard Pierre Brossolette,Laon,R
2000008,E.Leclerc,4958700,364900,02000,rue Jean Jaures,CHAMBRY,R
2000009,Intermarché,4958257.0669759,364425.13545677,02000,167 Avenue Pierre Mendès France,Laon,R
2000010,Carrefour Market,4956363.2230136,364568.61996276,02000,RUE DU DR MENU,Laon,R
2000011,TotalEnergies Access,4957100,365500,02000,ZAC DU CHAMP DU ROY,Laon,R
2100001,Auchan,4985800,325300,02100,route d'Amiens,St Quentin,R
2100008,Esso Express,4984400,327900,02100,46 Avenue Faidherbe,Saint-Quentin,R
2100009,E.Leclerc,4984300,332300,02100,Route de Guise,HARLY,R
2100011,TotalEnergies Access,4984800,327200,02100,98 rue Alexandre Dumas,SAINT-QUENTIN,R
2100012,CORA,4986500,329100,02100,Route de BOHAIN,Saint-Quentin,R
2100013,Intermarché,4985366.40026,326295.970618,02100,Rue Antoine Parmentier,SAINT-QUENTIN,R
2100018,Indépendant sans enseigne,4984200,328400,02100,25 Boulevard Victor Hugo,SAINT-QUENTIN,R
2100019,Intermarché,4984785,330117,02100,153 Rue de Mulhouse,SAINT-QUENTIN,R
2100020,TotalEnergies Access,4983410,329966,02100,BLD CAMILLE GUERIN,Saint-Quentin,R
2100021,E.Leclerc,4982437.906,331075.437,02100,rue de la Fère,Neuville-Saint-Amand,R
2110002,Intermarché,4998100,345100,02110,rue de Saint-Quentin,BOHAIN-EN-VERMANDOIS,R
2120003,Carrefour Market,4990316,362899,02120,RUE SADI CARNOT,GUISE,R
2120004,Intermarché,4990249,363841,02120,Rue des Docteurs Devillers,GUISE,R
2120005,TotalEnergies,4989600,362600,02120,"56, rue du jeu de Paume",Guise,R
2130001,Système U,4920100,351100,02130,Rue du Stade,FèRE-EN-TARDENOIS,R
2130005,Avia,4907771,337046,02130,autoroute A4 aire de tardenois sud,Fresnes-en-Tardenois,A
2130006,Avia,4907771,337046,02130,Autoroute de l'Est,Fresnes-en-Tardenois,A
2140003,Intermarché,4983877.7788156,391678.79440021,02140,ZI de la Briquetterie,Vervins,R
2170001,Carrefour Market,5001300,378100,02170,RUE DES VERRIERS,LE NOUVION-EN-THIéRACHE,R
2190003,Avia,4944872,392652,02190,A26 - Aire du Champ Roland,Guignicourt,A
2190005,Avia,4944508.4070022,392761.87076699,02190,AUT A 26- AIRE DU MONT NIZY,Juvincourt-et-Damary,A
2190006,inconnu,4943502.1034713,396692.20814759,02190,3 RUE PIERRE CURTIL,GUIGNICOURT,R
2190007,Carrefour Market,4943503.6675202,396689.49241097,02190,3 Rue Pierre Curtil,Guignicourt,R
2200001,CORA,4936994,331490,02200,3 Avenue Raymonde Fiolet,Soissons,R
2200007,Esso Express,4938600,333300,02200,1 Place de Laon,Soissons,R
2200008,Esso Express,4936400,330400,02200,183 ROUTE DE PARIS,Vauxbuin,R
2200010,Intermarché,4937046,332985,02200,43 Avenue de Château-Thierry,Belleu,R
2200011,Carrefour Market,4938127,330822,02200,Avenue de Compiègne,MERCIN-ET-VAUX,R
2200012,Carrefour Contact,4936299,340346,02200,Rue d'Acy,Venizel,R
2200013,TotalEnergies,4938100,330200,02200,AV.DE COMPIEGNE - RN.31,Mercin-et-Vaux,R
2200014,TotalEnergies,4936800,332900,02200,50 BIS ROUTE DE CHATEAU THIERRY,SOISSONS,R
2200015,TotalEnergies Access,4937100,334100,02200,9 ET 11 RUE DE VILLENEUVE,SOISSONS,R
2220001,Carrefour Market,4934100,352900,02220,34 BD DE MONTPELLIER,BRAINE,R
2230002,Carrefour Market,4995800,343000,02230,1000 rue jean jaures,Fresnoy-le-Grand,R
2240001,Intermarché,4980095,346696,02240,74 Rue Blondel,RIBEMONT,R
2240002,TotalEnergies Access,4984300,390500,02140,73 chaussee de fontaine,Fontaine-lès-Vervins,R
2250001,Carrefour Market,4974300,377300,02250,Rue Saint Nicolas,MARLE,R
2250004,TotalEnergies,4975000,377200,02250,18 route de Thiernu,Marle,R
2260001,Carrefour Market,4997300,391800,02260,rue de l'armistice,LA CAPELLE,R
2270001,Carrefour Contact,4968900,362200,02270,2 AVENUE DE LA LIBERATION,Crécy-sur-Serre,R
2280001,Intermarché,4953100,385600,02820,"CD 24, route de liesse",SAINT-ERME-OUTRE-ET-RAMECOURT,R
2290002,Intermarché,4939680.7142795,311562.94899994,02290,AVENUE DE LA GARE,Ressons-le-Long,R
2300001,Auchan,4964287,325950,02300,RD 338,Viry-Noureuil,R
2300002,Carrefour Market,4959100,323400,02300,CHEMIN DEPARTEMENTAL 937,AUTREVILLE,R
2300006,Intermarché,4962645,321575,02300,Boulevard de l'Europe,Chauny,R
2300009,Carrefour Contact,4951975.29,314929.08,02300,24 rue du point du jour,Blérancourt,R
2310001,Système U,4897646,328015,02310,route de pavant,CHARLY,R
2310002,Avia,4919600,351400,02130,47 Rue Jules Lefèbvre,Fère-en-Tardenois,R
2320001,autre,4949900,345100,02320,34 bis rue du 7ème Bca,PINON,R
2320002,Intermarché,4950600,344000,02320,Rue de Coucy,ANIZY-LE-CHâTEAU,R
2340001,Carrefour Market,4968900,402200,02340,14 ROUTE DE MONTCORNET,LISLET,R
2340002,GULF,4963000,402500,02340,89 Grand Rue,Dizy-le-Gros,R
2360001,Intermarché Contact,4970400,411200,02360,Lieu dit du grand hôtel,Rozoy-sur-Serre,R
2370005,Carrefour Contact,4940563.6006256,351497.54981475,02370,20 AVENUE JEAN JAURES,VAILLY SUR AISNE,R
2380002,TotalEnergies Access,4948900,333600,02380,D1 - LIEU DIT LE PRE MONTRE,Crécy-au-Mont,R
2390002,Indépendant sans enseigne,4983722,349412,02390,Rue du Thil,ORIGNY-SAINTE-BENOITE,R
2400001,Carrefour,4904000,338700,02400,37 Avenue d'Essômes,CHâTEAU-THIERRY,R
2400004,E.Leclerc,4903700,339000,02400,Z.I rue de la Plaine,CHÂTEAU-THIERRY,R
2400007,Netto,4905531.5837997,339916.61028551,02400,ZC LA MOISERIE ROUTE DE SOISSONS,Château-Thierry,R
2400008,Avia,4904300,339500,02400,13 Avenue Jules Lefèbvre,Château-Thierry,R
2420001,TotalEnergies,4996029,323160,02420,39 Rue de Picardie,Bellicourt,R
2430001,Intermarché,4982606,327920,02430, Rue Auguste Delaune,GAUCHY,R
2450002,Carrefour Contact,5000100,368700,02450,16 RUE DU 2 SEPTEMBRE 1944,LA NEUVILLE-LèS-DORENGT,R
2450003,Carrefour Contact,4997729.68,367681.51,02450,16 RUE DU 2 SEPTEMBRE 1944,La Neuville-lès-Dorengt,R
2460003,Carrefour Contact,4918498.6815428,312137.87735999,02460,12 rue de villers,La Ferté-Milon,R
2470001,E.Leclerc,4916900,325700,02470,2 RUE Jese RACINE,Neuilly-Saint-Front,R
2480002,Carrefour Contact,4973353.6180498,324505.95752321,02480,Rond point de la victoire,Jussy,R
2500001,Auchan,4991117.4181842,409008.04252982,02500,AVENUE DE VERDUN,HIRSON,R
2500003,E.Leclerc,4991600,407700,02500,Avenue du General Debeney,HIRSON,R
2500004,TotalEnergies Access,4992100,408400,02500,102 RUE CHARLES DE GAULLE,HIRSON,R
2580002,GULF,4990354.43,391399.88,02580,14 RUE DU MONVINAGE,ETREAUPONT,R
2600004,Avia,4925200,305900,02600,RTE NATIONALE 2  CHEMIN DE LA NONNE,VILLERS-COTTERêTS,R
2600005,TotalEnergies,4925113.78044,307679.246569,02600,36 ROUTE DE LA FERTE MILON,VILLERS-COTTERÊTS,R
2600006,Carrefour Market,4925600,308000,02600,231rd rue du general leclerc,Villers-Cotterêts,R
2600007,TotalEnergies,4925600,308300,02600,85 rue du général Leclerc,Villers-Cotterêts,R
2603001,E.Leclerc,4924000,309800,02600,Avenue de la Ferté Milon,VILLERS-COTTERêTS,R
2620001,GULF,4996060.36,382380.07,02620,12 Rue Nationale,Buironfosse,R
2690002,TotalEnergies,4977752,327799,02690,AUTOROUTE A26 - AIRE D'URVILLERS,Essigny-le-Grand,A
2700001,TotalEnergies,4965000,328000,02700,213 Boulevard Gambetta,CONDREN,R
2800003,E.Leclerc,4966000,334600,02800,Le Chemin Blanc,BEAUTOR,R
2800004,Carrefour Contact,4966023,337185,02800,1 Chemin de Danizy,LA FèRE,R
2860001,TotalEnergies,4953200,365300,02860,89 RUE PORTE DE LAON,Bruyères-et-Montbérault,R
2870001,GULF,4960928.4191713,350526.96871806,02870,1B Rue de Couvron,Crépy,R
2880001,Roady,4939825,335632,02880, Rue du Stade,Crouy,R
3000001,Carrefour,4654100,334400,03000,169 ROUTE DE LYON,MOULINS,R
3000003,E.Leclerc,4658700,331500,03000,2 Rue Alphonse Daudet,Avermes,R
3000004,TotalEnergies,4660300,330400,03000,le pré-vert,MOULINS,R
3000005,Intermarché,4656200,332000,03000,16 Route de Montilly,MOULINS,R
3000006,E.Leclerc,4659071.6994114,332257.07144141,03000,ZAC les portes de l'Allier,Avermes,R
3100001,Carrefour,4634744.38067,260218.545365,03100,Quai ledru Rollin,MONTLUçON,R
3100002,TotalEnergies,4634300,259200,03100,52 Rue Paul Constans,MONTLUçON,R
3100005,E.Leclerc,4635300,258700,03100,Avenue Pierre Villon,MONTLUçON,R
3100006,Avia,4635591,280030,03170,A71 aire de l'Allier Saulzet (sens province paris),Doyet,A
3100007,E.Leclerc,4632005.8353029,258098.68850979,03100,345 AVENUE PRESIDENT AURIOL,MONTLUCON,R
3100008,Intermarché,4633362,260087,03100,Rue de la Rotonde,Montluçon,R
3100009,ENI,4632800,260900,03100,106 Avenue John Kennedy,Montluçon,R
3100010,Intermarché,4634000,258200,03100,AVENUE JULES GUESDE,MONTLUçON,R
3110001,TotalEnergies,4615500,339400,03110,19 Route de Saint-Pourçain,CHARMEIL,R
3110003,Avia,4619200,326500,03110,24 Village Des Combes,Broût-Vernet,R
3120001,ENI,4624800,363000,03120,94 RUE PRESIDENT ROOSEVELT,LAPALISSE,R
3120002,Carrefour Market,4625590.2605517,362247.03584643,03120,RUE DE VERDUN,LAPALISSE,R
3120003,Intermarché,4625645.3019739,362210.78417659,03120,AVENUE JEAN MASSE,Lapalisse,R
3120004,TotalEnergies Access,4624552.2061353,361156.8909912,03120,zac les pres de la grand route,Lapalisse,R
3120005,Indépendant sans enseigne,4624764.6649903,362900.06705522,03120,1 Avenue du 8 Mai 1945,Lapalisse,R
3130002,Dyneff,4634868,379313,03130,11 Avenue Préveraud,Le Donjon,R
3150001,TotalEnergies,4632200,339200,03150,"66, avenue de Chazeuil",VARENNES-SUR-ALLIER,R
3150005,Carrefour Market,4631600,339800,03150,98 avenue de Chazeuil,VARENNES-SUR-ALLIER,R
3150006,Avia,4632800,338800,03150,11 AV DE CHAZEUIL,VARENNES-SUR-ALLIER,R
3150007,Powerfuel,4631800,339800,03150,90 avenue de Chazeuil,Varennes-sur-Allier,R
3160001,Carrefour Market,4658333,306336,03160,Avenue Emile Guillaumin,BOURBON-L'ARCHAMBAULT,R
3170001,Avia,4633510,279688,03170,A71 aire de l'Allier Doyet(sens paris province),Doyet,A
3190004,Carrefour Contact,4653100,262200,03190,1 route de montluçon,Vallon-en-Sully,R
3190005,Carrefour Contact,4653100,262200,03190,1 ROUTE DE MONTLUCON,VALLON EN SULLY,R
3200002,TotalEnergies,4611614,343769,03200,57 Avenue Poincaré,VICHY,R
3200003,TotalEnergies,4613100,343400,03200,48 Avenue de Gramont,VICHY,R
3200005,CORA,4614300,341500,03200,Allée des ailes,VICHY,R
3210001,Intermarché Contact,4653600,320300,03210,1 ROUTE DE COSNE,SOUVIGNY,R
3240003,TotalEnergies,4638000,304000,03240,route de longeville,Deux-Chaises,R
3250002,Intermarché,4606849,366341,03250,Route des Ferrières,Le Mayet-de-Montagne,R
3260001,Intermarché,4620500,343200,03260,8 RUE PIERRE SEMARD,Saint-Germain-des-Fossés,R
3270001,Carrefour Market,4605456.08,347014.954,03270,3 RUE DU BOIS DES JARRAUX,SAINT-YORRE,R
3290001,Avia,4652900,366900,03290,la chapelle,Dompierre-sur-Besbre,R
3290002,Système U,4651700,369200,03290,464 ROUTE DE DIOU,DOMPIERRE SUR BESBRE,R
3290003,Esso,4652300,368000,03290,223 RUE NATIONALE,DOMPIERRE SUR BESBRE,R
3300001,Carrefour Market,4613843.645,344866.775,03300,RTE DE CHARMEIL,CUSSET,R
3300002,TotalEnergies,4613400,344900,03300,24 Rue de la République,CUSSET,R
3300003,Carrefour,4613600,345500,03300,rue des peupliers,CUSSET,R
3310002,Intermarché,4628300,266900,03310,Route de Clermont,Néris-les-Bains,R
3320001,Avia,4673100,293800,03320,ROUTE DE MOULINS,Lurcy-Lévis,R
3350002,Carrefour Contact,4661658.854,282206.505,03350,Avenue Jean Jaurès,Cérilly,R
3360001,Intermarché,4670500,269500,03360,rue du pavé,AINAY-LE-CHATEAU,R
3380001,TotalEnergies,4640600.281,252902.817,03380,RELAIS DES TARTASSES,LA CHAPELAUDE,R
3380002,Intermarché Contact,4637200,247100,03380,Rue Calaubys,HURIEL,R
3390003,Carrefour Market,4632100,296100,03390,ROUTE DE MOULINS,MONTMARAULT,R
3390004,ENI,4632400,296400,03390,route de moulins,Montmarault,R
3390005,autre,4633200,297400,03390,40 allée de la pause,Sazeret,R
3400001,TotalEnergies,4655800,333500,03400,"28, route de Lyon",YZEURE,R
3400003,Avia,4656300,335500,03400,28 Rue Bergeron-Vebret,Yzeure,R
3400004,Carrefour Market,4656669.39,335471.22148461,03400,RD12 ZONE LA PLAINE BODIN - 65 ROUTE DE MONTBEUGNY,Yzeure,R
3400005,Shell,4650638.7,336172.2,03400,ZONE ARTISANALE DU LARRY,TOULON SUR ALLIER,R
3400006,Fulli,4649700,336200,03400,Domaine des Sannes,TOULON-SUR-ALLIER,A
3410001,Auchan,4633800,256700,03410,65 Avenue des Martyrs,Domérat,R
3410004,ENI,4638800,261300,03410,ROUTE DE PARIS,SAINT-VICTOR,R
3410007,Esso Express,4633800,256400,03410,61 avenue des Martyrs,DOMERAT,R
3410008,E.Leclerc,4636701,256526,03410,Rue de la Chevêche,Domérat,R
3410009,E.Leclerc,4637833.7771105,258540.0885507,03410,Lieu-dit La Loue,Saint-Victor,R
3410010,Casino,4636200,253400,03410,8 RUE ANDRE MESSAGER,DOMERAT,R
3430001,Carrefour Market,4647400,282700,03430,Route de Hérisson,COSNE-D'ALLIER,R
3450001,Indépendant sans enseigne,4611900,309400,03450,ZA LES VARENNES,EBREUIL,R
3500002,Carrefour Market,4631156,328058,03500,Route de Montmarault,SAINT-POURçAIN-SUR-SIOULE,R
3500003,TotalEnergies,4630650.562,329404.326,03500,Quartier Tivoli,SAINT-POURCAIN-SUR-SIOULE,R
3500004,Avia,4633800,328500,03500,4 RUE ARMAND QUEROY,SAULCET,R
3500005,Colruyt,4629800,329600,03500,Route de Gannat,Saint-Pourçain-sur-Sioule,R
3500006,TotalEnergies Access,4629000,329300,03500,168 ROUTE DE GANNAT,Saint-Pourçain-sur-Sioule,R
3600001,Carrefour Market,4629400,274100,03600,Avenue Edouard Vaillant,COMMENTRY,R
3600003,Intermarché,4629151,273992,03600,LA BRANDE MALICORNE,COMMENTRY,R
3600004,TotalEnergies,4628900,274400,03600,12 RUE JEAN JACQUES ROUSSEAU,COMMENTRY,R
3630003,TotalEnergies Access,4634500,261900,03630,12 RUE AMBROISE CROIZAT,DESERTINES,R
3630004,Carrefour Market,4635500,262100,03630,51 RUE DE LA REPUBLIQUE,DESERTINES,R
3700002,TotalEnergies,4611763.18824,341182.476871,03700,22 avenue de la République,BELLERIVE-SUR-ALLIER,R
3700004,E.Leclerc,4611400,341800,03700,Rue Rhin et Danube,BELLERIVE-SUR-ALLIER,R
3800003,Auchan,4609904.0261285,320293.00292,03800,Avenue de la Gare,GANNAT,R
